time,latitude,longitude,altitude,travelstate
1365117631,43.7591307,-72.3292379,0,moving
1365118853,43.6963079,-72.2832966,0,stationary
1365118858,43.6963079,-72.2832966,0,stationary
1365121253,43.6963068,-72.2833038,0,moving
1365122453,43.7591346,-72.3292407,0,stationary
1365123653,43.7591355,-72.3292411,0,stationary
1365124853,43.7591376,-72.3292411,0,stationary
1365126053,43.7591373,-72.3292379,0,stationary
1365127253,43.7591373,-72.3292379,0,stationary
1365128453,43.7591375,-72.3292411,0,stationary
1365129653,43.7591375,-72.3292411,0,stationary
1365130853,43.7591375,-72.3292411,0,stationary
1365132053,43.7591375,-72.3292411,0,stationary
1365133253,43.7591375,-72.3292411,0,stationary
1365134453,43.7591375,-72.3292411,0,stationary
1365135653,43.7591375,-72.3292411,0,stationary
1365136853,43.7591375,-72.3292411,0,stationary
1365138053,43.7591375,-72.3292411,0,stationary
1365139253,43.7591375,-72.3292411,0,stationary
1365140453,43.7591375,-72.3292411,0,stationary
1365141653,43.7591375,-72.3292411,0,stationary
1365142853,43.7591375,-72.3292411,0,stationary
1365144053,43.7591375,-72.3292411,0,stationary
1365145253,43.7591375,-72.3292411,0,stationary
1365146453,43.7591375,-72.3292411,0,stationary
1365147653,43.7591375,-72.3292411,0,stationary
1365148853,43.7591375,-72.3292411,0,stationary
1365150053,43.7591375,-72.3292411,0,stationary
1365151253,43.7591375,-72.3292411,0,stationary
1365152453,43.7591375,-72.3292411,0,stationary
1365153653,43.7591375,-72.3292411,0,stationary
1365154853,43.7591373,-72.3292379,0,stationary
1365156053,43.7591373,-72.3292379,0,stationary
1365157253,43.7591373,-72.3292379,0,stationary
1365158453,43.7591373,-72.3292379,0,stationary
1365159653,43.7591373,-72.3292379,0,stationary
1365160853,43.7591335,-72.3292354,0,stationary
1365162053,43.7078926,-72.3074418,0,moving
1365163253,43.7058033,-72.2889055,0,moving
1365164453,43.7050692,-72.2881562,0,moving
1365165653,43.7050851,-72.2880253,0,moving
1365166853,43.7049639,-72.2885395,0,moving
1365168053,43.7049557,-72.2885129,0,stationary
1365169253,43.7051098,-72.2881935,0,stationary
1365170453,43.7086427,-72.2837538,0,moving
1365171653,43.7088073,-72.2840258,0,moving
1365172853,43.7088164,-72.2840659,0,stationary
1365174053,43.7085767,-72.284189,0,stationary
1365175253,43.706582,-72.2870383,0,moving
1365176453,43.706708,-72.2872886,0,moving
1365177654,43.7018366,-72.2893829,0,moving
1365178853,43.6996937,-72.2890874,0,moving
1365180053,43.6996864,-72.2891969,0,stationary
1365181253,43.6996178,-72.2893188,0,stationary
1365182453,43.7051797,-72.2884166,0,moving
1365183653,43.7090309,-72.2839575,0,moving
1365184853,43.7090998,-72.2840012,0,moving
1365186053,43.7090937,-72.2839118,0,stationary
1365187253,43.7090835,-72.2839299,0,stationary
1365188453,43.7091157,-72.283946,0,stationary
1365189653,43.7067166,-72.2872215,0,moving
1365190853,43.7067137,-72.2872577,0,stationary
1365192053,43.7066965,-72.2872606,0,stationary
1365193253,43.7066807,-72.2872731,0,stationary
1365194453,43.7067056,-72.2872782,0,stationary
1365195546,43.7066985,-72.2872306,0,stationary
1365196853,43.7067158,-72.2873069,0,stationary
1365198053,43.7067984,-72.2872086,0,stationary
1365199253,43.7007459,-72.2859998,0,moving
1365200453,43.7591343,-72.3292407,0,moving
1365201653,43.7591336,-72.3292429,0,stationary
1365202853,43.7017031,-72.2893842,0,moving
1365202858,43.7017031,-72.2893842,0,moving
1365205253,43.7019425,-72.2951154,0,moving
1365206453,43.6963068,-72.2833038,0,moving
1365207653,43.7019425,-72.2951154,0,stationary
1365208853,43.7148019,-72.3084147,0,stationary
1365210053,43.7148081,-72.3084183,0,stationary
1365211253,43.7148168,-72.308385,0,stationary
1365212453,43.714793,-72.3084419,0,stationary
1365213653,43.7147923,-72.3084346,0,stationary
1365214853,43.7148231,-72.3084436,0,stationary
1365216053,43.7148259,-72.3083905,0,stationary
1365217253,43.7148205,-72.3083817,0,stationary
1365218453,43.6963068,-72.2833038,0,moving
1365219653,43.7591347,-72.3292394,0,moving
1365220853,43.6963068,-72.2833038,0,moving
1365222053,43.7591345,-72.3292414,0,moving
1365223253,43.7591313,-72.3292379,0,moving
1365224453,43.6082746,-72.1620985,0,moving
1365225653,43.7591313,-72.3292379,0,stationary
1365226853,43.7591313,-72.3292379,0,stationary
1365228053,43.7591313,-72.3292379,0,stationary
1365229253,43.6083141,-72.1620928,0,moving
1365230453,43.7733978,-72.3367425,0,moving
1365231653,43.7733978,-72.3367425,0,stationary
1365232853,43.6963156,-72.2833078,0,stationary
1365234053,43.7591378,-72.3292449,0,moving
1365235253,43.6963156,-72.2833078,0,moving
1365236453,43.6963156,-72.2833078,0,stationary
1365237653,43.7591378,-72.3292452,0,moving
1365238853,43.7591378,-72.3292452,0,stationary
1365240053,43.7591378,-72.3292452,0,stationary
1365241253,43.7733978,-72.3367425,0,moving
1365242453,43.7733978,-72.3367425,0,moving
1365243653,43.7733978,-72.3367425,0,moving
1365244853,43.7591378,-72.3292452,0,moving
1365246053,43.6963156,-72.2833078,0,moving
1365247253,43.6963156,-72.2833078,0,stationary
1365248453,43.7591378,-72.3292452,0,moving
1365249653,43.7591378,-72.3292452,0,stationary
1365250853,43.6963156,-72.2833078,0,moving
1365252053,43.6963156,-72.2833078,0,stationary
1365253253,43.6963156,-72.2833078,0,moving
1365254453,43.7733988,-72.3367431,0,moving
1365255653,43.7733988,-72.3367431,0,stationary
1365256853,43.7019425,-72.2951226,0,moving
1365258053,43.7733989,-72.3367424,0,moving
1365259253,43.7733989,-72.3367424,0,stationary
1365260453,43.7019425,-72.2951226,0,moving
1365261653,43.7733978,-72.3367425,0,moving
1365262853,43.7733978,-72.3367425,0,stationary
1365264053,43.6963156,-72.2833078,0,moving
1365265253,43.6963156,-72.2833078,0,stationary
1365266453,43.7049984,-72.3084153,0,stationary
1365267653,43.6963156,-72.2833078,0,stationary
1365268853,43.6523148,-72.2227003,0,moving
1365270053,43.6083141,-72.1620928,0,moving
1365271253,43.6963156,-72.2833078,0,moving
1365272453,43.7733989,-72.3367424,0,moving
1365274228,43.6722947,-72.3851564,0,moving
1365276053,43.6963156,-72.2833078,0,moving
1365277253,43.641052,-72.3278145,0,moving
1365278455,43.5077698,-72.1359259,0,moving
1365279653,43.5079709,-72.1360176,0,moving
1365280853,43.5079905,-72.1360184,0,stationary
1365282055,43.4908821,-72.1270318,0,moving
1365282203,43.4969239,-72.1351825,0,
1365284453,43.6922349,-72.2777475,0,moving
1365285654,43.7031492,-72.2829524,0,moving
1365286853,43.7031263,-72.2829343,0,stationary
1365288053,43.7007486,-72.286002,0,moving
1365289253,43.7591379,-72.3292447,0,moving
1365290453,43.7591376,-72.3292446,0,stationary
1365291653,43.7591376,-72.3292446,0,stationary
1365294053,43.7591379,-72.3292444,0,stationary
1365295253,43.7591379,-72.3292443,0,stationary
1365296453,43.7591368,-72.3292431,0,stationary
1365297653,43.7591379,-72.3292447,0,stationary
1365298853,43.7591379,-72.3292441,0,stationary
1365300053,43.7591381,-72.3292428,0,stationary
1365301253,43.7591379,-72.3292445,0,stationary
1365302453,43.7591379,-72.3292441,0,stationary
1365303653,43.7591379,-72.3292447,0,stationary
1365304853,43.7591379,-72.3292441,0,stationary
1365306053,43.7591379,-72.3292443,0,stationary
1365307253,43.7591381,-72.3292444,0,stationary
1365308453,43.7591379,-72.3292444,0,stationary
1365309653,43.7591381,-72.3292444,0,stationary
1365310853,43.7591379,-72.3292444,0,stationary
1365312053,43.7591336,-72.3292359,0,stationary
1365313253,43.7591336,-72.3292429,0,stationary
1365314453,43.7591321,-72.3292379,0,stationary
1365315653,43.7591321,-72.3292379,0,stationary
1365316853,43.7591336,-72.3292429,0,stationary
1365318053,43.7591321,-72.3292379,0,stationary
1365319253,43.7591321,-72.3292379,0,stationary
1365320453,43.7591321,-72.3292379,0,stationary
1365321653,43.7591321,-72.3292379,0,stationary
1365322853,43.7591321,-72.3292379,0,stationary
1365324053,43.7591321,-72.3292379,0,stationary
1365325253,43.7591321,-72.3292379,0,stationary
1365326453,43.7591321,-72.3292379,0,stationary
1365327653,43.7591321,-72.3292379,0,stationary
1365328853,43.7591321,-72.3292379,0,stationary
1365330053,43.7591321,-72.3292379,0,stationary
1365331253,43.7591321,-72.3292379,0,stationary
1365332453,43.7591321,-72.3292379,0,stationary
1365333653,43.7591321,-72.3292379,0,stationary
1365334853,43.7591321,-72.3292379,0,stationary
1365336053,43.7591321,-72.3292379,0,stationary
1365337253,43.7591321,-72.3292379,0,stationary
1365338453,43.7591321,-72.3292379,0,stationary
1365339653,43.7591321,-72.3292379,0,stationary
1365340853,43.7591321,-72.3292379,0,stationary
1365342053,43.7591321,-72.3292379,0,stationary
1365343253,43.7591321,-72.3292379,0,stationary
1365344863,43.7591343,-72.3292407,0,
1365346063,43.7591345,-72.3292408,0,
1365347263,43.759134,-72.3292392,0,stationary
1365348463,43.6963175,-72.2833133,0,moving
1365349663,43.7591339,-72.3292392,0,stationary
1365350863,43.7591346,-72.3292404,0,stationary
1365352063,43.7591329,-72.3292369,0,stationary
1365353263,43.7591329,-72.3292369,0,stationary
1365354463,43.75918909,-72.329126,184.6000061,
1365355663,43.7591328,-72.329242,0,stationary
1365356863,43.7591327,-72.3292367,0,stationary
1365358063,43.7591371,-72.3292408,0,stationary
1365359263,43.759134,-72.3292379,0,stationary
1365360463,43.7591347,-72.3292394,0,stationary
1365361663,43.7591379,-72.3292443,0,
1365362863,43.7591379,-72.3292445,0,stationary
1365364063,43.7591339,-72.3292394,0,stationary
1365365263,43.7591379,-72.3292445,0,stationary
1365366463,43.7591361,-72.3292382,0,stationary
1365367663,43.7591345,-72.3292412,0,stationary
1365368863,43.7591377,-72.3292415,0,stationary
1365370063,43.7591367,-72.3292387,0,stationary
1365371263,43.7591339,-72.3292377,0,stationary
1365372463,43.7591391,-72.3292423,0,stationary
1365373663,43.7591347,-72.3292394,0,stationary
1365374863,43.7591347,-72.3292394,0,stationary
1365376053,43.76139121,-72.32871677,246.8000031,
1365377263,43.6963175,-72.2833133,0,stationary
1365378463,43.6963175,-72.2833133,0,stationary
1365379663,43.7733981,-72.3367425,0,moving
1365380863,43.75913,-72.3292381,0,moving
1365382063,43.7591345,-72.3292408,0,moving
1365383263,43.7591342,-72.3292366,0,stationary
1365384463,43.7591361,-72.3292382,0,stationary
1365385663,43.7591361,-72.3292382,0,stationary
1365386863,43.7591347,-72.329242,0,stationary
1365388063,43.7591355,-72.3292377,0,stationary
1365389263,43.7591355,-72.3292377,0,stationary
1365390463,43.7591346,-72.3292404,0,stationary
1365391663,43.759134,-72.3292387,0,stationary
1365392863,43.759134,-72.3292387,0,stationary
1365394063,43.7591334,-72.3292405,0,stationary
1365395263,43.7591365,-72.3292419,0,stationary
1365396463,43.7591345,-72.3292412,0,stationary
1365397663,43.7591345,-72.3292412,0,stationary
1365398863,43.7591349,-72.3292377,0,stationary
1365400063,43.7591349,-72.3292377,0,stationary
1365401263,43.7591342,-72.329238,0,stationary
1365402463,43.7591347,-72.3292422,0,stationary
1365403663,43.7591381,-72.3292428,0,stationary
1365404863,43.759132,-72.3292378,0,stationary
1365406063,43.759132,-72.3292378,0,stationary
1365407263,43.759132,-72.3292378,0,stationary
1365408463,43.7591334,-72.3292435,0,stationary
1365409663,43.7591397,-72.3292394,0,stationary
1365410863,43.7591397,-72.3292394,0,stationary
1365412063,43.759132,-72.3292378,0,stationary
1365413263,43.7591381,-72.3292428,0,stationary
1365414463,43.759132,-72.3292378,0,stationary
1365415663,43.759132,-72.3292378,0,stationary
1365416863,43.7591381,-72.3292428,0,stationary
1365418063,43.759132,-72.3292378,0,stationary
1365419263,43.7591347,-72.329236,0,stationary
1365420463,43.7591317,-72.3292376,0,stationary
1365421663,43.6995565,-72.28954,0,moving
1365422863,43.7052468,-72.2885611,0,moving
1365424063,43.7067041,-72.2873096,0,moving
1365425263,43.7067404,-72.2873106,0,moving
1365426463,43.7066888,-72.2872758,0,stationary
1365427663,43.7065951,-72.287038,0,moving
1365428863,43.7068786,-72.2870061,0,moving
1365430063,43.7086139,-72.2836847,0,moving
1365431263,43.7086842,-72.2840794,0,stationary
1365432463,43.7086404,-72.283661,0,stationary
1365433663,43.7086872,-72.283778,0,stationary
1365434863,43.7066636,-72.2872056,0,moving
1365436065,43.70433,-72.2947236,0,moving
1365437263,43.6996161,-72.2893259,0,moving
1365438463,43.699687,-72.2892774,0,moving
1365439663,43.6996985,-72.2891406,0,stationary
1365440863,43.6997151,-72.2890365,0,moving
1365442063,43.7088607,-72.284076,0,moving
1365443263,43.7088896,-72.2841443,0,moving
1365444463,43.7090047,-72.2840448,0,moving
1365445663,43.7090243,-72.2840077,0,stationary
1365446863,43.7090302,-72.2839842,0,stationary
1365448063,43.7050412,-72.2887215,0,moving
1365449263,43.7067151,-72.2872731,0,moving
1365450463,43.7067058,-72.2872997,0,moving
1365451663,43.7065915,-72.2870929,0,moving
1365452863,43.7066083,-72.2870557,0,stationary
1365454063,43.7065882,-72.2870443,0,stationary
1365455263,43.7066119,-72.2870753,0,stationary
1365456463,43.7066789,-72.2871817,0,stationary
1365457663,43.706577,-72.2870288,0,moving
1365458863,43.6963231,-72.2833242,0,moving
1365460063,43.6963231,-72.2833242,0,stationary
1365461257,43.7845883,-72.322717,273.5,
1365462463,43.7733978,-72.3367425,0,moving
1365463663,43.7591336,-72.3292413,0,moving
1365464863,43.7591357,-72.3292408,0,moving
1365466063,43.759132,-72.3292384,0,stationary
1365467263,43.759132,-72.3292384,0,stationary
1365468463,43.759132,-72.3292384,0,stationary
1365469663,43.759132,-72.3292384,0,stationary
1365470863,43.759132,-72.3292384,0,stationary
1365472063,43.7591361,-72.3292382,0,stationary
1365473263,43.7591353,-72.3292383,0,stationary
1365474463,43.6083085,-72.162097,0,moving
1365475663,43.7733989,-72.3367424,0,moving
1365475664,43.7733989,-72.3367424,0,moving
1365478063,43.6963231,-72.2833242,0,stationary
1365479263,43.6963231,-72.2833242,0,stationary
1365480460,43.75941352,-72.32929741,240,
1365480463,43.6963231,-72.2833242,0,stationary
1365482863,43.7733988,-72.3367427,0,moving
1365484063,43.7591329,-72.3292369,0,moving
1365485263,43.7591366,-72.329242,0,stationary
1365486463,43.7591366,-72.329242,0,stationary
1365487663,43.7591366,-72.329242,0,stationary
1365488863,43.7591366,-72.329242,0,stationary
1365490063,43.7591366,-72.329242,0,stationary
1365491263,43.7591366,-72.329242,0,stationary
1365492463,43.7591366,-72.329242,0,stationary
1365493663,43.7591366,-72.329242,0,stationary
1365494863,43.759133,-72.3292371,0,stationary
1365496063,43.759133,-72.3292371,0,stationary
1365497263,43.759133,-72.3292371,0,stationary
1365498463,43.759133,-72.3292371,0,stationary
1365499663,43.759133,-72.3292371,0,stationary
1365500863,43.759133,-72.3292371,0,stationary
1365502063,43.759133,-72.3292371,0,stationary
1365503263,43.759133,-72.3292371,0,stationary
1365504463,43.759133,-72.3292371,0,stationary
1365505663,43.759133,-72.3292371,0,stationary
1365506863,43.7591359,-72.3292356,0,stationary
1365508063,43.7591328,-72.3292401,0,stationary
1365509263,43.7591328,-72.3292401,0,stationary
1365510363,43.75915639,-72.32939895,226.1000061,
1365511663,43.7591328,-72.3292401,0,stationary
1365512863,43.7591378,-72.3292412,0,stationary
1365514063,43.6963231,-72.2833242,0,moving
1365515134,43.64157813,-72.30629181,120,
1365516465,43.6328288,-72.3173578,0,moving
1365517650,43.63758103,-72.27328012,117.1999969,
1365518865,43.6328288,-72.3173578,0,moving
1365520063,43.7088034,-72.2856018,0,moving
1365521263,43.7044434,-72.2885824,0,moving
1365522463,43.705157,-72.2879594,0,moving
1365523663,43.7051145,-72.2880706,0,stationary
1365524863,43.7050932,-72.2880727,0,moving
1365526063,43.7046504,-72.2883506,0,moving
1365527263,43.705029,-72.2879265,0,moving
1365528463,43.7051846,-72.2880952,0,stationary
1365529663,43.705188,-72.2880958,0,stationary
1365530864,43.7066505,-72.2876004,0,moving
1365532063,43.7066567,-72.2875817,0,moving
1365533263,43.7058121,-72.2888657,0,moving
1365534463,43.7067224,-72.2873093,0,moving
1365535663,43.7066863,-72.2872933,0,moving
1365536863,43.70661,-72.2870298,0,moving
1365538064,43.7071963,-72.2887844,0,moving
1365539263,43.7071579,-72.2886258,0,moving
1365540463,43.7072151,-72.2887494,0,moving
1365541663,43.7072313,-72.2886145,0,stationary
1365542864,43.7073308,-72.2879443,0,moving
1365544063,43.7066849,-72.28723,0,moving
1365545263,43.6993317,-72.2991662,0,moving
1365546463,43.7591317,-72.3292394,0,moving
1365547663,43.7591317,-72.3292394,0,stationary
1365548863,43.7591317,-72.3292394,0,stationary
1365550063,43.7591317,-72.3292394,0,stationary
1365551263,43.7591317,-72.3292394,0,stationary
1365552463,43.7591317,-72.3292394,0,stationary
1365553663,43.7591317,-72.3292394,0,stationary
1365554863,43.7591317,-72.3292394,0,stationary
1365556063,43.7591317,-72.3292394,0,stationary
1365557255,43.75921014,-72.32901766,230.3999939,
1365558463,43.7591313,-72.3292359,0,stationary
1365559663,43.7591313,-72.3292359,0,stationary
1365560863,43.7591342,-72.3292413,0,moving
1365562063,43.7591334,-72.3292391,0,stationary
1365563263,43.7591311,-72.3292378,0,stationary
1365564463,43.759131,-72.3292387,0,stationary
1365565663,43.759131,-72.3292387,0,stationary
1365566863,43.7591313,-72.3292337,0,stationary
1365568063,43.7591342,-72.3292413,0,stationary
1365569263,43.7591342,-72.3292413,0,stationary
1365570463,43.7591345,-72.3292413,0,stationary
1365571663,43.7591327,-72.3292374,0,stationary
1365572863,43.759131,-72.3292371,0,stationary
1365574063,43.7591329,-72.3292369,0,stationary
